Latitude_deg,Longitude_deg,Altitude_m
0.0,15.691899942641248,45691.376816877164
0.0,15.704982132107432,45463.46257159347
0.0,15.71798632070607,45235.50068814843
0.0,15.730912526674198,45007.49760615197
0.0,15.743760769300408,44779.459804700455
0.0,15.756531068939783,44551.39380239509
0.0,15.769223447029004,44323.3061573545
0.0,15.781837926101627,44095.203467223095
0.0,15.794374529803367,43867.092369181104
0.0,15.806833282907654,43638.97953994409
0.0,15.819214211331184,43410.871695768554
0.0,15.8315173421497,43182.7755924447
0.0,15.84374270361382,42954.69802529481
0.0,15.85589032516505,42726.64582916163
0.0,15.867960237451875,42498.62587839761
0.0,15.879952472346035,42270.64508684701
0.0,15.89186706295886,42042.71040782868
0.0,15.903704043657797,41814.8288341118
0.0,15.915463450082989,41587.00739789009
0.0,15.92714531916407,41359.25317075057
0.0,15.938749689137017,41131.57326364075
0.0,15.950276599561136,40903.97482683021
0.0,15.961726091336223,40676.465049867984
0.0,15.973098206719786,40449.051161538344
0.0,15.98439298934444,40221.74042980955
0.0,15.995610484235407,39994.54016178148
0.0,16.006750737828135,39767.45770362555
0.0,16.017813797986054,39540.500440525124
0.0,16.02879971401847,39313.67579660588
0.0,16.039708536698527,39086.991234866204
0.0,16.05054031828139,38860.454257101985
0.0,16.06129511252242,38634.072403826285
0.0,16.071972974695605,38407.85325418366
0.0,16.08257396161201,38181.80442586215
0.0,16.09309813163842,37955.93357499759
0.0,16.103545544716045,37730.24839607673
0.0,16.11391626237939,37504.75662183063
0.0,16.12421034777523,37279.46602312755
0.0,16.13442786568168,37054.3844088593
0.0,16.144568882527427,36829.519625819055
0.0,16.154633466411045,36604.87955858046
0.0,16.164621687120434,36380.47212936613
0.0,16.174533616152384,36156.30529791163
0.0,16.184369326732234,35932.38706132653
0.0,16.194128893833668,35708.7254539486
0.0,16.203812394198614,35485.32854718785
0.0,16.21341990635723,35262.204449374694
0.0,16.22295151064805,35039.36130559095
0.0,16.232407289238175,34816.807297505205
0.0,16.241787326143648,34594.5506431947
0.0,16.251091707249856,34372.59959696373
0.0,16.2603205203321,34150.96244915784
0.0,16.26947385507623,33929.64752596896
0.0,16.278551803099404,33708.66318923514
0.0,16.28755445797091,33488.017836234765
0.0,16.296481915233173,33267.71989947138
0.0,16.305334272422737,33047.7778464579
0.0,16.31411162909146,32828.20017948537
