True_X,True_Y,True_Z,Crater1_U,Crater1_V,Crater2_U,Crater2_V,Crater3_U,Crater3_V
50000.0,10000.0,80000.0,205.5,261.5,49907.65714285714,9989.942857142858,0.0,148.0,105.5,49802.514285714286,10275.2,0.0,448.0,93.5,50351.08571428571,10297.142857142857,0.0
30000.0,15000.0,80000.0,401.5,126.5,30266.057142857142,15236.8,0.0,57.5,352.0,29637.02857142857,14824.457142857143,0.0,149.5,494.5,29805.257142857143,14563.885714285714,0.0
30000.0,-10000.0,80000.0,93.0,119.5,29701.942857142858,-9750.4,0.0,33.0,368.5,29592.22857142857,-10205.714285714286,0.0,280.5,123.0,30044.8,-9756.8,0.0
10000.0,-10000.0,80000.0,440.5,47.0,10337.371428571429,-9617.828571428572,0.0,124.0,452.5,9758.628571428571,-10359.314285714285,0.0,302.5,422.0,10085.028571428571,-10303.542857142857,0.0
